Species name,Seed plant/Spore plant,Woody/Herbaceous,Broadleaved tree/Coniferous tree,Evergreen tree/Deciduous tree,Legume/Non-legume,Annual herb/Perennial herb,Grass/Forb/Shrub/Tree,C3/C4,Tissue types,mean_control,mean_treatment,SD_control,SD_treatment,N_control,N_treatment,units,Reference,N amount (g m-2yr-1),MAT,MAP(mm),Latitude,Other resources
Paspalum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,c3,wholeplant,1785.3,2112,2.7,2.7,3,3,g m-2,Noaman N et al. 2004,8,34,*,24.1,Facilitated
Paspalum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,c3,wholeplant,1785.3,2308,2.7,2.7,3,3,g m-2,Noaman N et al. 2004,8,34,*,24.1,Facilitated
Paspalum vaginatum,Seedplant,Herbaceous,*,*,*,Perennial,Grass,c3,wholeplant,1477.7,1865,2.7,2.7,3,3,g m-2,Noaman N et al. 2004,8,34,*,24.1,Facilitated
Pedicularis spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,aboveground,0.8,0.1,0.4,0.2,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Pedicularis spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,1.8,0.2,1,0.4,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Pedicularis spp.,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0.7,0.1,1,0.2,4,4,g m-2,Hobbie SE et al. 2005,10,*,330,68.4,P
Peltigera aphthosa,SporePlant,,*,*,*,*,*,*,aboveground,0.4,0.4,0.1,1.2,10,10,g g-1,Dahlman L et al. 2002,*,2,*,63.5,Control
Peltigera aphthosa,SporePlant,,*,*,*,*,*,*,aboveground,0.4,0.4,0.1,0.3,10,10,g g-1,Dahlman L et al. 2002,*,2,*,63.5,Control
Peltigera aphthosa,SporePlant,,*,*,*,*,*,*,aboveground,0.4,0.4,0.1,1.8,10,10,g g-1,Dahlman L et al. 2002,*,2,*,63.5,Control
Peltigera aphthosa,SporePlant,,*,*,*,*,*,*,aboveground,51.8,49.2,12.6,1.8,5,5,g m-2,Sundberg B et al. 2001,*,*,*,64.1,Control
Pennisetum pedicellatum,Seedplant,Herbaceous,*,*,*,Annual,Grass,*,leaf,0.4,0.4,0.3,0.3,8,8,g,Jouquet P et al. 2005,*,*,*,43.2,CO2
Pennisetum pedicellatum,Seedplant,Herbaceous,*,*,*,Annual,Grass,*,root,0.4,0.4,0.5,0.2,8,8,g,Jouquet P et al. 2005,*,*,*,43.2,CO2
Peronema canescens,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.9,1.3,0.3,1,10,10,g g-1,Lawrence D 2001,*,29,*,1.3,P
Peronema canescens,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,0.9,1,0.3,0.6,10,10,g g-1,Lawrence D 2001,*,29,*,1.3,Control
Persea rimosa,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,5.8,9.6,1.6,1.9,10,10,g g-1,Lawrence D 2001,*,29,*,1.3,P
Persea rimosa,Seedplant,Woody,Broadleaved,Evergreen,Non-legume,*,Tree,*,wholeplant,5.8,7.5,1.6,4.9,10,10,g g-1,Lawrence D 2001,*,29,*,1.3,Control
Petalostemum villosum,Seedplant,Herbaceous,*,*,Legume,Perennial,Forb,*,aboveground,27,154,42,42,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Petalostemum villosum,Seedplant,Herbaceous,*,*,Legume,Perennial,Forb,*,belowground,118,140,118,118,4,4,g m-2,Reich PB et al. 2001,4,6.7,660,45,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,197.7,348.8,143.6,267.2,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,618.8,663,385.5,249.5,10,10,g m-2,Green and Galatowitsch 2002,12,10,1085,44.5,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,197.7,186,143.6,152.2,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,608.7,655.5,385.5,249.5,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,618.8,1426,385.5,472.1,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,608.7,1428.1,385.5,472.1,10,10,g m-2,Green and Galatowitsch 2002,48,10,1085,44.5,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C3,aboveground,8.3,13.1,2.8,0,3,3,g,Kercher SM et al. 2004,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,C3,aboveground,8.3,35.2,2.8,1,3,3,g,Kercher SM et al. 2004,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,0.3,0.1,0.1,0,3,3,g,Fraser LH et al. 2005 ,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,822.6,1205.8,513.8,325.4,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,822.6,1313.1,513.8,100.1,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,822.6,1175.2,513.8,413,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,426.6,1237.8,119.9,342.6,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,426.6,1181.8,119.9,316.9,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,426.6,1797.2,119.9,556.7,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,1243.7,2563.6,280.6,681.4,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,1243.7,2345.5,280.6,507.7,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,wholeplant,1243.7,3000,280.6,828.4,6,6,g m-2,Green and Galatowitsch 2001,*,*,*,*,Control
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,root,3.9,3,1.1,0,4,4,g,Maurer DA et al. 2002,62.6,7.8,783,47.5,Facilitated
Phalaris arundinacea,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,1.1,4.6,0.5,1,4,4,g,Maurer DA et al. 2002,62.6,7.8,783,47.5,Facilitated
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,belowground,14.3,29.5,13.6,5.8,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,belowground,33.8,40.3,20.3,24.2,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,belowground,28.2,46.8,17,15,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,flower,1.8,4,0.9,2.1,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,flower,3.3,2.4,1.6,1.8,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,flower,0.8,2,0.7,1.1,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,Stems,34.4,61.6,6.3,9.3,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,Stems,45.3,78.2,8.9,10.5,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,Stems,32.9,67.3,6.3,11,5,5,g,Rickey et al. 2004,40,*,965,40.2,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,353.5,271.2,105.6,1.8,3,3,g m-2,Minchinton et al. 2003,35,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,2,26.2,0.9,1.2,3,3,g m-2,Minchinton et al. 2003,35,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,686.8,1039.2,203.4,1,3,3,g m-2,Minchinton et al. 2003,35,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,686.8,1093.3,203.4,0.4,3,3,g m-2,Minchinton et al. 2003,35,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,390.1,210.3,147.8,1.2,3,3,g m-2,Minchinton et al. 2003,35,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,2,13.3,0.9,1.8,3,3,g m-2,Minchinton et al. 2003,35,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,390.1,173.7,147.8,0.3,3,3,g m-2,Minchinton et al. 2003,70,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,307.2,461.2,79.8,0.3,3,3,g m-2,Minchinton et al. 2003,70,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,307.2,560.2,79.8,0,3,3,g m-2,Minchinton et al. 2003,70,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,353.5,295.6,105.6,1.2,3,3,g m-2,Minchinton et al. 2003,70,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0.2,0.5,0.6,0.4,3,3,g m-2,Minchinton et al. 2003,70,10,1143,41.5,Control
Phragmites australis,Seedplant,Herbaceous,*,*,*,Perennial,Grass,*,shoot,0.2,0.5,0.6,1.2,3,3,g m-2,Minchinton et al. 2003,70,10,1143,41.5,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.9,1.8,0.6,0.9,3,3,g,Khurana and Singh 2004,3,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.9,3,0.6,0.7,3,3,g,Khurana and Singh 2004,3,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.9,1.5,0.6,0.7,3,3,g,Khurana and Singh 2004,3,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,0.7,1.2,0.3,0.4,3,3,g,Khurana and Singh 2004,3,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,0.7,1,0.2,0.4,3,3,g,Khurana and Singh 2004,3,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.9,2.1,0.6,0.6,3,3,g,Khurana and Singh 2004,6,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.9,1.8,0.6,0.8,3,3,g,Khurana and Singh 2004,6,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,0.7,0.7,0.3,0.4,3,3,g,Khurana and Singh 2004,6,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,0.7,1.4,0.2,0.5,3,3,g,Khurana and Singh 2004,6,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,0.7,0.9,0.3,0.2,3,3,g,Khurana and Singh 2004,6,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,branch/twig,0.9,1.2,0.6,0.7,3,3,g,Khurana and Singh 2004,12,20,1145,25.2,Control
Phyllanthus emblica,Seedplant,Woody,Broadleaved,Deciduous,Non-legume,*,Tree,*,root,0.7,1,0.2,0.5,3,3,g,Khurana and Singh 2004,12,20,1145,25.2,Control
Phytolacca rivinoides,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0.2,0.2,0.2,0.1,5,5,g,Denshow JS. 1987,*,27,4200,10.3,P
Phytolacca rivinoides,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0.2,0.6,0.2,0.3,5,5,g,Denshow JS. 1987,*,27,4200,10.3,P
Phytolacca rivinoides,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,wholeplant,0.2,3.9,0.2,0.4,5,5,g,Denshow JS. 1987,*,27,4200,10.3,P
Phytolacca rivinoides,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,root,0.3,5.5,0.4,2.5,6,10,g,Fetcher et al. 1996,*,23,3455,18.2,Control
Phytolacca rivinoides,Seedplant,Herbaceous,*,*,Non-legume,Perennial,Forb,*,shoot,0.6,10.5,0.4,3.2,6,10,g,Fetcher et al. 1996,*,23,3455,18.2,Control
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,118.9,156.8,59.6,53.4,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,110.8,124.4,33.8,73.1,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,110.8,151.4,33.8,73.1,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,leaf,127.1,146,39.7,72.8,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,leaf,137.9,178.5,59.9,53.4,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,173,181.1,46.3,27.3,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wood,164.9,164.9,66.5,66.5,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wood,170.3,197.5,26.5,73.1,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,137.9,164.9,61,79.4,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,leaf,148.7,159.5,46.8,59.6,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,leaf,137.9,162.2,59.9,86.1,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,leaf,148.7,183.8,46.8,66.5,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,leaf,127.1,175.7,39.7,66.2,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,164.9,151.4,33.8,40.3,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,181.2,175.7,35.7,66.2,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wood,167.6,197.3,66.2,53,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,CO2
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,164.9,148.6,33.8,40.3,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,Control
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,181.2,159.5,35.7,33.1,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,Control
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wood,164.9,175.7,66.5,66.2,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,Control
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wood,170.3,181.1,26.5,73.1,6,6,g,Haettenschwiler et al. 1998,3,*,*,47.3,Control
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,137.9,140.5,61,46.3,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,Control
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,118.9,132.4,59.6,86.1,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,Control
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,173,170.3,46.3,46.8,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,Control
Picea abies,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wood,167.6,173,66.2,66.2,6,6,g,Haettenschwiler et al. 1998,9,*,*,47.3,Control
Picea engelmannii,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,leaf,0.1,0.1,0,0,2,2,g,Mckinnon and Mitchell 2003,*,*,*,51,Control
Picea engelmannii,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,0.1,0.3,0,0,2,2,g,Mckinnon and Mitchell 2003,*,*,*,51,Control
Picea engelmannii,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,0.2,0.5,0,0,2,2,g,Mckinnon and Mitchell 2003,*,*,*,51,Control
Picea engelmannii,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wood,0,0.1,0,0,2,2,g,Mckinnon and Mitchell 2003,*,*,*,51,Control
Picea glauca,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,407.9,641.1,545.1,597,24,24,g m-2,Matsushima M et al. 2006,20,2.6,578,54.1,Control
Picea glauca,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,190.7,259.7,337.4,207.6,24,24,g m-2,Matsushima M et al. 2006,20,2.6,578,54.1,Control
Picea glauca,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,0.8,1.2,0.4,1.8,25,25,g,Patterson TB et al. 1997,*,*,452,59,Control
Picea glauca,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,0.6,0.7,0.2,1.2,25,25,g,Patterson TB et al. 1997,*,*,452,59,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,1.5,0.9,0.8,0.3,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,0.9,0.8,0.2,0,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,0.2,0.2,0,1,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,0.1,0.1,0.1,0.4,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,1.8,1.1,0.4,1.2,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,1,0.7,0.2,1.8,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,1.7,0.8,0.4,1.2,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,0.8,0.6,0.4,0.3,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,2,2.4,0.3,0,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,0.9,1.5,0.3,1,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,1.9,2.1,0.7,0.4,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,0.9,1.5,0.2,1.2,6,6,g,Imo and Timmer 2001,35,4.5,*,48.7,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,5.3,7.1,0.6,1.8,6,6,g,Islam MA et al. 2005,*,*,*,55,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,11.1,17.9,1.4,1.2,6,6,g,Islam MA et al. 2005,*,*,*,55,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,3.1,3.1,0.3,0.3,6,6,g,Islam MA et al. 2005,*,*,*,55,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,3.6,6.4,0.6,1.2,6,6,g,Islam MA et al. 2005,*,*,*,55,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,8.3,10.2,1.1,1,6,6,g,Islam MA et al. 2005,*,*,*,55,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,14.6,24,0.8,0,6,6,g,Islam MA et al. 2005,*,*,*,55,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,branch/twig,5.2,7,0.4,1,4,4,g,Islam MA et al. 2005,*,*,*,*,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,3.1,3.2,0.3,0.5,4,4,g,Islam MA et al. 2005,*,*,*,*,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,8.5,10.2,0.9,1.8,4,4,g,Islam MA et al. 2005,*,*,*,*,Control
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,0.6,0.6,0.1,1.2,25,25,g,Patterson TB et al. 1997,*,*,452,59,Facilitated
Picea mariana,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,wholeplant,0.9,1.1,0.3,0.4,25,25,g,Patterson TB et al. 1997,*,*,452,59,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,1,0.9,0.5,0.4,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,4.3,4,2.8,1,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,2.2,3.7,0.4,1.6,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,3.2,5.3,1.4,2.2,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,2.5,2,0.6,0.8,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,3.2,3.5,1.7,0.7,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,2.8,2.3,0.4,1.3,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,root,4.3,5.9,1.7,2.9,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,shoot,0.8,1.5,0.5,0.4,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,shoot,2.5,5.1,0.7,0.6,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,shoot,2.2,4,0.8,1.1,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,shoot,2.6,5.3,0.4,0.7,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
Picea rubens,Seedplant,Woody,Coniferous,Evergreen,Non-legume,*,Tree,*,shoot,3.2,3.7,0.7,0.6,4,4,g,LÍHirondelle SJ 1992,*,11.7,*,42.3,Facilitated
